0	7.18778e-28
0.01	9.65246e-26
0.02	1.06126e-23
0.03	9.55316e-22
0.04	7.04066e-20
0.05	4.24835e-18
0.06	2.09879e-16
0.07	8.48904e-15
0.08	2.81119e-13
0.09	7.62187e-12
0.1	1.6919e-10
0.11	3.07488e-09
0.12	4.57534e-08
0.13	5.5739e-07
0.14	5.55951e-06
0.15	4.53999e-05
0.16	0.000303539
0.17	0.00166156
0.18	0.00744658
0.19	0.0273237
0.2	0.082085
0.21	0.201897
0.22	0.40657
0.23	0.67032
0.24	0.904837
0.25	1
0.26	0.904837
0.27	0.67032
0.28	0.40657
0.29	0.201897
0.3	0.082085
0.31	0.0273237
0.32	0.00744658
0.33	0.00166156
0.34	0.000303539
0.35	4.53999e-05
0.36	5.55951e-06
0.37	5.5739e-07
0.38	4.57534e-08
0.39	3.07488e-09
0.4	1.6919e-10
0.41	7.62187e-12
0.42	2.81119e-13
0.43	8.48904e-15
0.44	2.09879e-16
0.45	4.24835e-18
0.46	7.04066e-20
0.47	9.55316e-22
0.48	1.06126e-23
0.49	9.65246e-26
0.5	7.18778e-28


0	7.18778e-28
0.01	9.65246e-26
0.02	1.06126e-23
0.03	9.55316e-22
0.04	7.04066e-20
0.05	4.24835e-18
0.06	2.09879e-16
0.07	8.48904e-15
0.08	2.81119e-13
0.09	7.62187e-12
0.1	1.6919e-10
0.11	3.07488e-09
0.12	4.57534e-08
0.13	5.5739e-07
0.14	5.55951e-06
0.15	4.53999e-05
0.16	0.000303539
0.17	0.00166156
0.18	0.00744658
0.19	0.0273237
0.2	0.082085
0.21	0.201897
0.22	0.40657
0.23	0.67032
0.24	0.904837
0.25	1
0.26	0.904837
0.27	0.67032
0.28	0.40657
0.29	0.201897
0.3	0.082085
0.31	0.0273237
0.32	0.00744658
0.33	0.00166156
0.34	0.000303539
0.35	4.53999e-05
0.36	5.55951e-06
0.37	5.5739e-07
0.38	4.57534e-08
0.39	3.07488e-09
0.4	1.6919e-10
0.41	7.62187e-12
0.42	2.81119e-13
0.43	8.48904e-15
0.44	2.09879e-16
0.45	4.24835e-18
0.46	7.04066e-20
0.47	9.55316e-22
0.48	1.06126e-23
0.49	9.65246e-26
0.5	7.18778e-28


0	1.05168e-23
0.01	1.05168e-23
0.02	9.448e-22
0.03	6.94619e-20
0.04	4.1789e-18
0.05	2.05701e-16
0.06	8.28341e-15
0.07	2.72839e-13
0.08	7.34924e-12
0.09	1.61849e-10
0.1	2.91331e-09
0.11	4.28477e-08
0.12	5.14712e-07
0.13	5.04788e-06
0.14	4.03978e-05
0.15	0.000263699
0.16	0.00140342
0.17	0.00608856
0.18	0.0215387
0.19	0.0622079
0.2	0.147135
0.21	0.286758
0.22	0.465647
0.23	0.641087
0.24	0.765483
0.25	0.809675
0.26	0.765483
0.27	0.641087
0.28	0.465647
0.29	0.286758
0.3	0.147135
0.31	0.0622079
0.32	0.0215387
0.33	0.00608856
0.34	0.00140342
0.35	0.000263699
0.36	4.03978e-05
0.37	5.04788e-06
0.38	5.14712e-07
0.39	4.28477e-08
0.4	2.91331e-09
0.41	1.61849e-10
0.42	7.34924e-12
0.43	2.72839e-13
0.44	8.28341e-15
0.45	2.05701e-16
0.46	4.1789e-18
0.47	6.94619e-20
0.48	9.448e-22
0.49	1.05168e-23
0.5	1.05168e-23


0	9.5522e-22
0.01	9.5522e-22
0.02	6.94618e-20
0.03	4.17889e-18
0.04	2.057e-16
0.05	8.28334e-15
0.06	2.72835e-13
0.07	7.34903e-12
0.08	1.61841e-10
0.09	2.91304e-09
0.1	4.28404e-08
0.11	5.1455e-07
0.12	5.04497e-06
0.13	4.03551e-05
0.14	0.000263187
0.15	0.00139842
0.16	0.00604872
0.17	0.0212806
0.18	0.0608498
0.19	0.14135
0.2	0.266881
0.21	0.410886
0.22	0.521276
0.23	0.560809
0.24	0.545924
0.25	0.530965
0.26	0.545924
0.27	0.560809
0.28	0.521276
0.29	0.410886
